ID,Title,Content,Permalink,Categories,Tags,"Resource Author","Organizational Author","Attributed Date",Link,"Alignment: JTF","Alignment: Regenerative Economies","Alignment: Democratic Systems","BIPOC Author","Added By",Notes,"Attributed Date (v2)",Status
1631,"Fracking with Forever Chemicals in Colorado","Previously unpublicized information unearthed by Physicians for Social Responsibility (PSR) shows that a class of extremely toxic chemicals known as PFAS has been used in Colorado’s oil and gas wells since at least 2008. However, gaps in Colorado’s disclosure rules prevent the public from knowing how widely PFAS – or other toxic chemicals – have been used in oil and gas drilling and extraction. These findings raise concerns that Coloradans may unknowingly be exposed to highly hazardous substances",https://thechisholmlegacyproject.org/resource-detail/fracking-with-forever-chemicals-in-colorado/,Resources>Publication,Pollution,"Dusty Horwitt, Barbra Gottlieb, Gary Allison","Physicians for Social Responsibility",,https://www.psr.org/wp-content/uploads/2022/01/fracking-with-forever-chemicals-in-colorado.pdf,,,,,Cara,,,publish
1632,"Generation Green New Deal","A new generation has pushed the climate crisis to the center of American politics. Generation Green New Deal tells the story of this youth movement: who they are, what they’ve accomplished so far, and where they go from here. ",https://thechisholmlegacyproject.org/resource-detail/generation-green-new-deal/,Resources>Podcast,Policy,"Sam Eilertsen","Tikkun Olam Productions",,https://podcasts.apple.com/us/podcast/generation-green-new-deal/id1528667640,Yes,Yes,Yes,,Cara,,,publish
1633,"Gulf Guardian Fellowship","Targeted leadership development through fellowship and internship programming specifically tailored for leaders working in the unique landscape of the Gulf South. Leadership development programming is intended to identify and cultivate local leadership rooted in community and bound by the ultimate level of community accountability. GCCLP tailors fellowship &amp; internship programs (by cohort and through staffing) to develop and politicize a pool of local experts who advance a broader vision of ecological equity and climate justice.",https://thechisholmlegacyproject.org/resource-detail/gulf-guardian-fellowship/,Resources>Fellowship,Coaching,,"Gulf Coast Center for Law and Policy",,https://www.gcclp.org/just-transition,Yes,,,,Cara,"Community organizers",,publish
1634,"Hot Take","A holistic, irreverent, no-b******t look at the climate crisis and all the ways we’re talking—and not talking—about it. We take a feminist, race-forward lens to the biggest story of our time. Some people might call it intersectional, we call it honest. Co-hosted by Mary Annaïse Heglar and Amy Westervelt.",https://thechisholmlegacyproject.org/resource-detail/hot-take/,Resources>Podcast,"Gender Justice|Stories/Justice in Action","Mary Annaïse Heglar, Amy Westervelt","Critical Frequency",,https://podcasts.apple.com/us/podcast/hot-take/id1488414960,,,,,Cara,,,publish
1635,"How to Get Politicians to do Things for You","Three guidelines for developing a political ask and pushing elected officials to move forward on community-supported priorities.",https://thechisholmlegacyproject.org/resource-detail/how-to-get-politicians-to-do-things-for-you/,Resources>Guide,Organizing,,"Anthropocene Alliance",,https://anthropocenealliance.org/wp-content/uploads/2021/01/Factsheet-HowtoGetPoliticianstodoThingsforYou.pdf,,,,,Cara,,,publish
1637,"How to Survive the End of the World","On the How to Survive the End of the World Podcast, hosts and sisters Autumn Brown and Adriennee Maree Brown explore topics and stories related to resilience, community and personal growth in the face of a changing climate.",https://thechisholmlegacyproject.org/resource-detail/how-to-survive-the-end-of-the-world/,Resources>Podcast,"Stories/Justice in Action","Autumn Brown, Adrienne Maree Brown",,,https://www.endoftheworldshow.org/,,,,Yes,Cara,,,publish
1638,"HR & Disaster Continuing Legal Education (Legal Training)","GCCLP uses license compliance regulations to educate private sector attorneys to better understand inequities in the law and legal procedures as well as the opportunities to use the law to advance equity in our society. CLE’s focus on the following: Justice vs. Disaster Response: Federal Disaster Response 101, Policy &amp; Practices around Disaster Claims, and Protecting Constitutional Rights of Human Rights Defenders in disaster",https://thechisholmlegacyproject.org/resource-detail/hr-disaster-continuing-legal-education-legal-training/,"Resources>Clinics &amp; Trainings",Legal,,"Gulf Coast Center for Law and Policy",,https://www.gcclp.org/movement-infrastructure,,,,,Cara,,,publish
1639,Inherited,"We don't choose the world we inherit. But we do choose what we do with it. Stories from, for, and by the youth climate movement.",https://thechisholmlegacyproject.org/resource-detail/inherited/,Resources>Podcast,"Stories/Justice in Action",,"Critical Frequency",,https://podcasts.apple.com/us/podcast/inherited/id1508946017,,,,,Cara,,,publish
1640,"Jackson Fellowship",,https://thechisholmlegacyproject.org/resource-detail/jackson-fellowship/,Resources>Fellowship,Policy,,"Jackson Foundation",,,,,,,Cara,,,publish
1641,"Jemez Principles for Democratic Organizing","Six principles for organizing across different cultures, politics, and organizations",https://thechisholmlegacyproject.org/resource-detail/jemez-principles-for-democratic-organizing/,Resources>Publication,Organizing,,"Working Group Meeting on Globalization and Trade",12/8/96,http://jtalliance.org/wp-content/uploads/2019/05/Jemez-Principles-for-Democratic-Organizing.pdf,Yes,,Yes,,Cara,,12/8/96,publish
1642,"Just Transition Lawyering Institute","Online legal training and network-building program  for lawyers looking to align their legal practice with the principles of a just transition",https://thechisholmlegacyproject.org/resource-detail/just-transition-lawyering-insitute/,"Resources>Clinics &amp; Trainings",Legal,,"Just Transition Lawyering Institute",,https://justtransitionlawyering.org/,Yes,,,,Cara,"Must be a licensed attorney",,publish
1643,"Local Sea Level Rise","Local SLR allows users to see how much sea levels are projected to rise around the globe at different levels of warming. The projections are available at the local level.  ",https://thechisholmlegacyproject.org/resource-detail/local-sea-level-rise/,"Resources>Analysis Tool","Sea Level Rise &amp; Flooding","Peter Fpleiderer","Climate Analytics",,http://localslr.climateanalytics.org/,,,,,Cara,,,publish
1644,"Locked into Emissions: How Mass Incarceration Contributes to Climate Change","The phenomenon of mass incarceration has dramatically altered the economic and infrastructural landscape of the United States. These changes have numerous implications regarding the use of fossil fuels, which are the single largest contributor to climate change. The present study argues that mass incarceration creates three social patterns that result in significant increases in industrial emissions. (1) Mass incarceration incentivizes further industrial development through the construction of new prisons and the continued maintenance of existing prisons to house prisoners. (2) The needs of the millions of individuals currently incarcerated in the United States incentivize industrial expansion through the production of goods and materials used inside prisons. (3) Incarcerated individuals are being used to reduce the cost of labor, which expands economic growth. We construct several fixed-effects panel regression models with robust standard errors predicting industrial emissions for U.S. states from 1997 to 2016 to assess how increases in the number of individuals in U.S. state, federal, and private prisons is correlated with industrial emissions over time. We find that increases in incarceration within states are associated with increases in industrial emissions, and that increases in incarceration lead to a more tightly coupled association between gross domestic product per capita and industrial emissions.",https://thechisholmlegacyproject.org/resource-detail/locked-into-emissions-how-mass-incarceration-contributes-to-climate-change/,Resources>Publication,"Environmental Justice","Julius Alexander McGee, Patrick Trent Greiner, Carl Appleton",,2020,https://www.patricktrentgreiner.com/files/prisons.pdf,,,,,Cara,,2020,publish
1645,"Major Gifts Survival Kit","The Major Gifts Surivial Kit provides guidance to organizations for developing, planning, and managing major gifts.",https://thechisholmlegacyproject.org/resource-detail/major-gifts-survival-kit/,Resources>Guide,Fundraising,,"Association of Fundraising Professionals Washington Chapter",9/6/13,http://www.campionadvocacyfund.org/wp-content/uploads/resource-files/SurvivalKit_090613.pdf,,,,,Cara,,9/6/13,publish
1646,"Mapped: How climate change disproportionately affects women’s health","From supercharging extreme weather events to boosting the spread of infectious diseases, climate change is already having a huge impact on human health across the world. But this impact is not being felt equally. A growing body of research suggests that the world’s most disadvantaged people are also the most vulnerable to the health impacts of climate change and the least likely to be able to adapt.",https://thechisholmlegacyproject.org/resource-detail/mapped-how-climate-change-disproportionately-affects-womens-health/,Resources>Publication,"Gender Justice","Daisy Dunne","Carbon Brief",10/29/20,https://www.carbonbrief.org/mapped-how-climate-change-disproportionately-affects-womens-health,,,,,Cara,,10/29/20,publish
1647,"Meaningful Collaborations: A Workbook for Community Leaders and Advocates Working with Scientific Institutions","This workbook is a companion to the Partnerships for Impact: a Workbook for Informal Science Educators and Outreach Specialists Working With Diverse Communities. Together these, two workbooks support all parties in scientific partnerships.",https://thechisholmlegacyproject.org/resource-detail/meaningful-collaborations-a-workbook-for-community-leaders-and-avocates-working-with-scientific-insitutions/,Resources>Guide,Organizing,"Marilú López Fretts",,,https://drive.google.com/file/d/1xxyUdiE1vqnH2_pQeYCRfHwGOyFzECxb/view,,,,,Cara,,,publish
